log,label,threat_type
"Jan 29 01:10:43 server4 apache2[5603]: 203.0.113.1 - - [12/Jan/2024:04:00:56 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 403 602",1,unauthorized_access
"Jan 9 00:53:21 server4 vsftpd[1575]: FAIL LOGIN: Client ""192.0.2.1""",1,unauthorized_access
"Jan 1 20:02:59 server4 apache2[1718]: 203.0.113.1 - - [22/Jan/2024:15:36:00 +0000] ""GET /admin/config.php HTTP/1.1"" 403 276",1,unauthorized_access
Jan 14 15:05:38 server2 sshd[6768]: User admin from 198.51.100.1 not allowed because not listed in AllowUsers,1,unauthorized_access
Jan 9 02:58:09 server4 kernel: [79675] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.179.177 PROTO=TCP SPT=62767 DPT=320,1,network_scan
"Jan 20 16:20:04 server3 apache2[8932]: 203.0.113.1 - - [08/Jan/2024:04:41:19 +0000] ""GET /.env HTTP/1.1"" 404 53",1,network_scan
Jan 15 11:11:16 server1 sshd[9697]: Did not receive identification string from 198.51.100.1,1,network_scan
"Jan 30 11:03:31 server4 apache2[9366]: 192.0.2.1 - - [05/Jan/2024:02:59:16 +0000] ""GET /.env HTTP/1.1"" 404 204",1,network_scan
Jan 7 21:23:15 server3 kernel: [27227] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.1.154 PROTO=TCP SPT=11362 DPT=462,1,network_scan
Jan 30 02:31:37 server3 sshd[6451]: Did not receive identification string from 192.0.2.1,1,network_scan
"Jan 30 18:05:40 server1 apache2[2304]: 198.51.100.1 - - [13/Jan/2024:09:10:40 +0000] ""GET /admin/config.php HTTP/1.1"" 404 444",1,network_scan
"Jan 28 14:42:14 server3 apache2[1303]: 192.0.2.1 - - [05/Jan/2024:14:24:36 +0000] ""GET /admin/config.php HTTP/1.1"" 404 351",1,network_scan
"Jan 14 12:03:29 server2 apache2[1577]: 203.0.113.1 - - [04/Jan/2024:09:38:31 +0000] ""GET /admin/config.php HTTP/1.1"" 404 700",1,network_scan
Jan 27 05:17:53 server2 sshd[5296]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 6 08:31:39 server1 kernel: [85916] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.156.234 PROTO=TCP SPT=9406 DPT=463,1,network_scan
Jan 6 04:32:06 server1 sshd[5528]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 5 12:49:24 server2 kernel: [19559] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.206.43 PROTO=TCP SPT=62435 DPT=343,1,network_scan
Jan 15 21:28:47 server4 sshd[1253]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 24 20:30:04 server3 sshd[6439]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 29 03:39:47 server3 sshd[2101]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 12 02:39:06 server3 kernel: [83483] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.35.89 PROTO=TCP SPT=20484 DPT=279,1,network_scan
Jan 10 01:01:04 server3 kernel: [42826] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.170.188 PROTO=TCP SPT=35390 DPT=193,1,network_scan
Jan 6 08:36:02 server2 sshd[2625]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 23 01:12:04 server4 kernel: [93051] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.43.79 PROTO=TCP SPT=46200 DPT=96,1,network_scan
"Jan 4 05:36:02 server2 apache2[5572]: 10.0.0.1 - - [08/Jan/2024:02:27:54 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 327",1,network_scan
Jan 12 12:03:29 server3 kernel: [94385] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.46.210 PROTO=TCP SPT=5939 DPT=703,1,network_scan
"Jan 14 09:08:10 server1 apache2[5798]: 192.0.2.1 - - [11/Jan/2024:19:01:02 +0000] ""GET /admin/config.php HTTP/1.1"" 404 442",1,network_scan
Jan 26 12:10:06 server4 sshd[3869]: Did not receive identification string from 203.0.113.1,1,network_scan
"Jan 15 12:26:18 server4 apache2[4855]: 198.51.100.1 - - [23/Jan/2024:20:45:28 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 244",1,network_scan
Jan 8 19:30:30 server1 kernel: [16632] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.2.107 PROTO=TCP SPT=18077 DPT=277,1,network_scan
Jan 25 23:38:22 server3 sshd[4701]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 29 18:34:58 server3 kernel: [51355] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.2.159 PROTO=TCP SPT=64884 DPT=765,1,network_scan
Jan 17 13:44:46 server4 sshd[3135]: Did not receive identification string from 192.0.2.1,1,network_scan
"Jan 6 06:28:02 server2 apache2[1184]: 203.0.113.1 - - [10/Jan/2024:04:34:41 +0000] ""GET /.env HTTP/1.1"" 404 989",1,network_scan
Jan 7 13:46:51 server4 kernel: [62829] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.157.82 PROTO=TCP SPT=48906 DPT=308,1,network_scan
Jan 13 00:43:51 server1 kernel: [21284] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.189.105 PROTO=TCP SPT=53655 DPT=918,1,network_scan
Jan 29 20:06:35 server1 kernel: [12808] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.115.25 PROTO=TCP SPT=9516 DPT=537,1,network_scan
"Jan 23 04:16:43 server2 apache2[5996]: 192.0.2.1 - - [28/Jan/2024:04:48:16 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 400",1,network_scan
Jan 8 12:43:21 server3 sshd[5825]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 7 00:40:12 server1 sshd[4973]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 17 05:39:08 server4 sshd[4716]: Did not receive identification string from 192.0.2.1,1,network_scan
"Jan 25 13:13:10 server4 apache2[9139]: 10.0.0.1 - - [12/Jan/2024:16:53:00 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 519",1,network_scan
"Jan 18 02:34:20 server4 apache2[1097]: 192.0.2.1 - - [15/Jan/2024:05:36:41 +0000] ""GET /etc/passwd HTTP/1.1"" 404 261",1,network_scan
Jan 13 01:19:42 server4 kernel: [21854] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.213.140 PROTO=TCP SPT=28385 DPT=978,1,network_scan
"Jan 27 11:18:32 server4 apache2[1430]: 192.0.2.1 - - [09/Jan/2024:02:55:36 +0000] ""GET /admin/config.php HTTP/1.1"" 404 409",1,network_scan
Jan 15 21:44:13 server4 sshd[8148]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 10 18:57:59 server2 sshd[5735]: Did not receive identification string from 198.51.100.1,1,network_scan
"Jan 2 13:11:45 server1 apache2[5177]: 192.0.2.1 - - [07/Jan/2024:21:21:50 +0000] ""GET /etc/passwd HTTP/1.1"" 404 91",1,network_scan
"Jan 24 16:46:16 server4 apache2[1008]: 198.51.100.1 - - [07/Jan/2024:09:16:00 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 37",1,network_scan
Jan 21 14:56:24 server2 sshd[5160]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 11 22:56:35 server3 sshd[6853]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 11 23:26:41 server3 sshd[7176]: Did not receive identification string from 203.0.113.1,1,network_scan
"Jan 30 10:08:07 server3 apache2[9369]: 203.0.113.1 - - [01/Jan/2024:10:35:20 +0000] ""GET /.env HTTP/1.1"" 404 304",1,network_scan
"Jan 15 20:29:58 server4 apache2[1935]: 192.0.2.1 - - [18/Jan/2024:15:43:44 +0000] ""GET /.env HTTP/1.1"" 404 441",1,network_scan
Jan 13 23:53:08 server4 sshd[4932]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 20 19:19:00 server4 kernel: [16159] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.111.131 PROTO=TCP SPT=45561 DPT=935,1,network_scan
"Jan 22 02:16:10 server2 apache2[6930]: 198.51.100.1 - - [13/Jan/2024:00:56:16 +0000] ""GET /.env HTTP/1.1"" 404 697",1,network_scan
"Jan 3 23:24:46 server3 apache2[2915]: 10.0.0.1 - - [09/Jan/2024:01:10:32 +0000] ""GET /etc/passwd HTTP/1.1"" 404 221",1,network_scan
Jan 4 06:49:14 server2 kernel: [50459] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.123.84 PROTO=TCP SPT=43815 DPT=169,1,network_scan
Jan 13 13:48:55 server1 kernel: [16230] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.24.172 PROTO=TCP SPT=7972 DPT=878,1,network_scan
Jan 16 09:39:55 server4 kernel: [78338] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.75.54 PROTO=TCP SPT=18133 DPT=814,1,network_scan
Jan 17 05:56:31 server1 sshd[9259]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 29 19:57:21 server1 sshd[8069]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 23 00:43:58 server1 sshd[2791]: Did not receive identification string from 10.0.0.1,1,network_scan
"Jan 9 09:09:12 server1 apache2[2154]: 198.51.100.1 - - [11/Jan/2024:15:37:37 +0000] ""GET /admin/config.php HTTP/1.1"" 404 640",1,network_scan
Jan 18 11:24:49 server4 sshd[3029]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 7 01:09:37 server1 kernel: [16580] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.16.129 PROTO=TCP SPT=55028 DPT=507,1,network_scan
"Jan 3 01:35:43 server2 apache2[8167]: 198.51.100.1 - - [30/Jan/2024:17:40:26 +0000] ""GET /.env HTTP/1.1"" 404 283",1,network_scan
Jan 5 14:59:37 server1 kernel: [82581] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.35.47 PROTO=TCP SPT=60756 DPT=687,1,network_scan
Jan 12 11:14:32 server1 kernel: [75582] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.217.94 PROTO=TCP SPT=10512 DPT=24,1,network_scan
"Jan 18 04:58:50 server3 apache2[8615]: 192.0.2.1 - - [19/Jan/2024:05:40:43 +0000] ""GET /etc/passwd HTTP/1.1"" 404 287",1,network_scan
"Jan 2 09:09:20 server4 apache2[3580]: 192.0.2.1 - - [12/Jan/2024:06:02:56 +0000] ""GET /.env HTTP/1.1"" 404 677",1,network_scan
Jan 2 19:45:27 server4 kernel: [69341] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.107.92 PROTO=TCP SPT=23568 DPT=832,1,network_scan
Jan 25 14:51:25 server3 sshd[6486]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 1 08:30:41 server2 sshd[7400]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 8 04:15:54 server2 kernel: [17021] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.90.6 PROTO=TCP SPT=33242 DPT=501,1,network_scan
Jan 18 08:43:05 server2 sshd[4066]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 30 12:01:14 server4 kernel: [62766] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.156.84 PROTO=TCP SPT=21239 DPT=712,1,network_scan
Jan 1 14:43:58 server2 sshd[9751]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 10 09:47:15 server1 kernel: [69919] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.233.198 PROTO=TCP SPT=22515 DPT=785,1,network_scan
"Jan 24 23:11:51 server3 apache2[8679]: 192.0.2.1 - - [04/Jan/2024:00:17:19 +0000] ""GET /etc/passwd HTTP/1.1"" 404 52",1,network_scan
Jan 2 03:47:44 server3 kernel: [38617] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.38.123 PROTO=TCP SPT=48024 DPT=182,1,network_scan
Jan 10 11:12:06 server3 kernel: [21325] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.235.214 PROTO=TCP SPT=18675 DPT=50,1,network_scan
"Jan 19 01:51:38 server1 apache2[6147]: 10.0.0.1 - - [25/Jan/2024:21:53:05 +0000] ""GET /etc/passwd HTTP/1.1"" 404 162",1,network_scan
Jan 17 18:25:38 server2 sshd[8168]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 8 01:32:36 server4 kernel: [33493] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.10.222 PROTO=TCP SPT=20332 DPT=340,1,network_scan
"Jan 15 05:49:14 server2 apache2[7484]: 198.51.100.1 - - [06/Jan/2024:04:13:51 +0000] ""GET /admin/config.php HTTP/1.1"" 404 106",1,network_scan
Jan 11 13:36:50 server3 kernel: [71553] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.213.164 PROTO=TCP SPT=8985 DPT=154,1,network_scan
"Jan 10 13:57:08 server2 apache2[4613]: 192.0.2.1 - - [03/Jan/2024:02:54:17 +0000] ""GET /admin/config.php HTTP/1.1"" 404 727",1,network_scan
Jan 7 14:32:37 server3 sshd[1382]: Did not receive identification string from 203.0.113.1,1,network_scan
"Jan 28 08:24:02 server4 apache2[7453]: 10.0.0.1 - - [12/Jan/2024:15:13:13 +0000] ""GET /etc/passwd HTTP/1.1"" 404 704",1,network_scan
"Jan 25 19:25:45 server4 apache2[1876]: 10.0.0.1 - - [25/Jan/2024:05:31:04 +0000] ""GET /etc/passwd HTTP/1.1"" 404 861",1,network_scan
Jan 15 07:18:41 server1 sshd[1690]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 2 19:33:36 server2 kernel: [67220] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.240.203 PROTO=TCP SPT=10895 DPT=253,1,network_scan
Jan 7 20:47:27 server3 sshd[3305]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 5 08:52:55 server4 sshd[7569]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 7 15:11:10 server4 kernel: [68836] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.190.128 PROTO=TCP SPT=46577 DPT=331,1,network_scan
Jan 26 09:59:25 server4 kernel: [37073] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.128.6 PROTO=TCP SPT=2614 DPT=183,1,network_scan
Jan 26 13:46:56 server4 kernel: [40511] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.154.114 PROTO=TCP SPT=24915 DPT=9,1,network_scan
Jan 26 05:09:46 server1 kernel: [54331] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.191.213 PROTO=TCP SPT=18989 DPT=951,1,network_scan
Jan 15 18:46:45 server2 sshd[9595]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 17 04:10:04 server2 sshd[9028]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 8 13:12:30 server4 sshd[2462]: Did not receive identification string from 198.51.100.1,1,network_scan
"Jan 27 07:21:18 server3 apache2[2226]: 203.0.113.1 - - [28/Jan/2024:00:41:34 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 945",1,network_scan
Jan 6 02:47:10 server1 sshd[8964]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 19 07:58:01 server3 sshd[6766]: Did not receive identification string from 192.0.2.1,1,network_scan
"Jan 13 23:37:28 server4 apache2[7212]: 10.0.0.1 - - [21/Jan/2024:23:25:40 +0000] ""GET /admin/config.php HTTP/1.1"" 404 774",1,network_scan
Jan 26 14:17:32 server4 kernel: [98332] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.107.133 PROTO=TCP SPT=9775 DPT=502,1,network_scan
Jan 10 01:32:55 server1 kernel: [63453] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.129.11 PROTO=TCP SPT=1241 DPT=603,1,network_scan
"Jan 1 12:25:37 server3 apache2[9199]: 192.0.2.1 - - [08/Jan/2024:21:44:57 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 38",1,network_scan
Jan 17 15:21:52 server2 kernel: [45354] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.186.37 PROTO=TCP SPT=12158 DPT=368,1,network_scan
"Jan 14 13:17:39 server3 apache2[8331]: 203.0.113.1 - - [09/Jan/2024:14:11:27 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 42",1,network_scan
"Jan 19 07:24:38 server1 apache2[2511]: 10.0.0.1 - - [01/Jan/2024:13:09:03 +0000] ""GET /etc/passwd HTTP/1.1"" 404 312",1,network_scan
Jan 27 15:17:15 server3 sshd[6298]: Did not receive identification string from 192.0.2.1,1,network_scan
"Jan 21 00:11:32 server4 apache2[6420]: 203.0.113.1 - - [27/Jan/2024:14:07:06 +0000] ""GET /.env HTTP/1.1"" 404 33",1,network_scan
"Jan 6 03:57:18 server3 apache2[6891]: 10.0.0.1 - - [07/Jan/2024:09:24:48 +0000] ""GET /etc/passwd HTTP/1.1"" 404 901",1,network_scan
"Jan 17 16:57:59 server4 apache2[2103]: 192.0.2.1 - - [08/Jan/2024:07:13:40 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 353",1,network_scan
Jan 28 13:23:12 server3 kernel: [14795] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.216.215 PROTO=TCP SPT=7324 DPT=642,1,network_scan
"Jan 19 17:50:08 server2 apache2[9564]: 10.0.0.1 - - [02/Jan/2024:03:07:07 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 561",1,network_scan
Jan 30 20:33:49 server4 kernel: [86550] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.212.175 PROTO=TCP SPT=37217 DPT=96,1,network_scan
"Jan 8 15:29:57 server3 apache2[9302]: 10.0.0.1 - - [18/Jan/2024:09:02:39 +0000] ""GET /admin/config.php HTTP/1.1"" 404 843",1,network_scan
Jan 26 20:09:41 server1 sshd[7536]: Did not receive identification string from 203.0.113.1,1,network_scan
"Jan 8 15:21:11 server4 apache2[7488]: 192.0.2.1 - - [09/Jan/2024:05:19:10 +0000] ""GET /admin/config.php HTTP/1.1"" 404 365",1,network_scan
Jan 18 00:10:49 server3 sshd[1150]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 20 05:35:59 server1 kernel: [91102] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.45.240 PROTO=TCP SPT=24043 DPT=580,1,network_scan
Jan 22 22:20:14 server4 sshd[5599]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 14 01:16:14 server2 kernel: [45860] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.136.97 PROTO=TCP SPT=47995 DPT=201,1,network_scan
"Jan 23 22:53:14 server2 apache2[1709]: 192.0.2.1 - - [06/Jan/2024:08:58:17 +0000] ""GET /admin/config.php HTTP/1.1"" 404 207",1,network_scan
Jan 10 19:02:12 server3 kernel: [68176] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.236.230 PROTO=TCP SPT=46446 DPT=569,1,network_scan
"Jan 4 01:33:08 server3 apache2[7264]: 10.0.0.1 - - [30/Jan/2024:18:22:17 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 21",1,network_scan
Jan 16 11:22:52 server3 sshd[7524]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 7 11:30:56 server2 kernel: [40362] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.144.247 PROTO=TCP SPT=19630 DPT=117,1,network_scan
Jan 8 12:31:38 server2 kernel: [80347] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.165.50 PROTO=TCP SPT=37540 DPT=876,1,network_scan
Jan 29 05:09:41 server4 kernel: [91858] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.203.195 PROTO=TCP SPT=9786 DPT=397,1,network_scan
Jan 7 00:38:42 server3 kernel: [81750] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.66.168 PROTO=TCP SPT=60337 DPT=228,1,network_scan
"Jan 9 19:11:50 server2 apache2[6710]: 192.0.2.1 - - [05/Jan/2024:17:13:16 +0000] ""GET /etc/passwd HTTP/1.1"" 404 86",1,network_scan
Jan 27 13:08:17 server4 sshd[5246]: Did not receive identification string from 198.51.100.1,1,network_scan
"Jan 27 10:34:50 server3 apache2[4146]: 198.51.100.1 - - [05/Jan/2024:20:11:03 +0000] ""GET /.env HTTP/1.1"" 404 435",1,network_scan
Jan 10 06:51:15 server2 kernel: [82980] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.195.130 PROTO=TCP SPT=2787 DPT=731,1,network_scan
Jan 5 17:45:01 server4 sshd[5249]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 5 08:45:35 server1 sshd[1501]: Did not receive identification string from 10.0.0.1,1,network_scan
"Jan 4 04:35:59 server4 apache2[2149]: 198.51.100.1 - - [17/Jan/2024:17:30:53 +0000] ""GET /admin/config.php HTTP/1.1"" 404 72",1,network_scan
"Jan 29 10:52:19 server1 apache2[8449]: 203.0.113.1 - - [08/Jan/2024:05:29:08 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 199",1,network_scan
Jan 8 16:59:52 server3 sshd[5576]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 28 03:49:46 server1 kernel: [69677] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.74.212 PROTO=TCP SPT=45337 DPT=784,1,network_scan
Jan 19 09:03:04 server1 kernel: [33504] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.5.66 PROTO=TCP SPT=52378 DPT=422,1,network_scan
Jan 11 01:01:38 server2 kernel: [55104] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.237.159 PROTO=TCP SPT=13510 DPT=243,1,network_scan
Jan 10 12:12:28 server4 sshd[7912]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 4 15:26:49 server1 sshd[3659]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 25 06:23:25 server4 sshd[8400]: Did not receive identification string from 192.0.2.1,1,network_scan
Jan 11 17:37:15 server1 kernel: [76420] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.116.45 PROTO=TCP SPT=7367 DPT=288,1,network_scan
Jan 18 05:11:41 server2 kernel: [94071] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.27.90 PROTO=TCP SPT=57384 DPT=47,1,network_scan
Jan 13 15:12:54 server2 kernel: [81953] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.83.120 PROTO=TCP SPT=9883 DPT=844,1,network_scan
Jan 27 23:17:52 server4 kernel: [70104] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.74.53 PROTO=TCP SPT=39973 DPT=156,1,network_scan
"Jan 16 06:03:36 server4 apache2[7850]: 203.0.113.1 - - [30/Jan/2024:10:59:15 +0000] ""GET /etc/passwd HTTP/1.1"" 404 445",1,network_scan
"Jan 7 20:15:40 server4 apache2[8678]: 10.0.0.1 - - [18/Jan/2024:11:19:48 +0000] ""GET /admin/config.php HTTP/1.1"" 404 146",1,network_scan
"Jan 28 15:59:20 server4 apache2[2906]: 192.0.2.1 - - [07/Jan/2024:21:46:07 +0000] ""GET /.env HTTP/1.1"" 404 698",1,network_scan
Jan 3 22:33:43 server1 kernel: [81603] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.58.196 PROTO=TCP SPT=30733 DPT=368,1,network_scan
"Jan 24 01:38:56 server3 apache2[5385]: 192.0.2.1 - - [03/Jan/2024:10:02:50 +0000] ""GET /.env HTTP/1.1"" 404 311",1,network_scan
Jan 26 23:30:52 server2 sshd[2368]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 12 05:28:08 server2 kernel: [30147] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.252.18 PROTO=TCP SPT=39973 DPT=424,1,network_scan
Jan 22 07:08:00 server3 kernel: [89114] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.244.9 PROTO=TCP SPT=36536 DPT=76,1,network_scan
Jan 10 21:09:32 server4 sshd[5658]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 20 18:54:11 server4 sshd[8706]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 7 17:16:49 server2 sshd[5501]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 18 13:57:43 server2 sshd[9603]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 20 17:32:53 server1 sshd[8838]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 23 13:08:24 server4 sshd[5436]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 11 05:22:55 server1 kernel: [83855] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.202.231 PROTO=TCP SPT=20153 DPT=676,1,network_scan
Jan 23 00:54:35 server1 sshd[7758]: Did not receive identification string from 203.0.113.1,1,network_scan
Jan 17 23:41:22 server1 kernel: [32929] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.89.153 PROTO=TCP SPT=25848 DPT=632,1,network_scan
"Jan 9 09:21:02 server3 apache2[4885]: 203.0.113.1 - - [18/Jan/2024:10:24:09 +0000] ""GET /.env HTTP/1.1"" 404 307",1,network_scan
Jan 29 07:36:53 server2 kernel: [94638] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.92.98 PROTO=TCP SPT=14210 DPT=611,1,network_scan
"Jan 14 09:31:07 server3 apache2[1466]: 198.51.100.1 - - [30/Jan/2024:13:58:27 +0000] ""GET /admin/config.php HTTP/1.1"" 404 579",1,network_scan
Jan 5 21:11:28 server2 kernel: [82379] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.156.196 PROTO=TCP SPT=55657 DPT=442,1,network_scan
Jan 1 07:41:11 server3 kernel: [58699] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.89.225 PROTO=TCP SPT=63465 DPT=73,1,network_scan
"Jan 7 00:37:31 server3 apache2[7103]: 203.0.113.1 - - [25/Jan/2024:22:58:33 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 20",1,network_scan
Jan 28 08:12:48 server4 kernel: [84042] IN=eth0 OUT= MAC= SRC=198.51.100.1 DST=192.168.113.232 PROTO=TCP SPT=62969 DPT=985,1,network_scan
Jan 19 17:00:04 server2 sshd[2163]: Did not receive identification string from 10.0.0.1,1,network_scan
Jan 24 23:27:34 server4 kernel: [81845] IN=eth0 OUT= MAC= SRC=10.0.0.1 DST=192.168.16.124 PROTO=TCP SPT=14859 DPT=763,1,network_scan
Jan 25 23:15:01 server3 sshd[3683]: Did not receive identification string from 198.51.100.1,1,network_scan
Jan 29 20:23:31 server3 kernel: [34426] IN=eth0 OUT= MAC= SRC=203.0.113.1 DST=192.168.134.60 PROTO=TCP SPT=36665 DPT=50,1,network_scan
Jan 10 00:04:53 server1 kernel: [90153] IN=eth0 OUT= MAC= SRC=192.0.2.1 DST=192.168.214.245 PROTO=TCP SPT=9780 DPT=685,1,network_scan
Jan 11 23:43:22 server2 sshd[7973]: Did not receive identification string from 198.51.100.1,1,network_scan
"Jan 22 18:00:30 server2 apache2[4982]: 10.0.0.1 - - [11/Jan/2024:09:12:16 +0000] ""GET /wp-admin/admin-ajax.php HTTP/1.1"" 404 122",1,network_scan
Jan 15 21:46:00 server4 sshd[3694]: Did not receive identification string from 198.51.100.1,1,network_scan
